date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:16	70500/70500	---M--	200	added ('OK')	image/png	etag:%2211364-58c149a2d8890%22	https://www.warpedcigars.com/img/cigar-brands/1/3-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/3-mobile.png	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:18	244/244	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:17%20GMT	http://www.warpedcigars.com/img/cigar-brands/1/4-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/4-mobile.15a.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:19	201447/201447	---M--	200	added ('OK')	image/png	etag:%22312e7-58c149a6ce313%22	https://www.warpedcigars.com/img/cigar-brands/1/4.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/4.png	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:21	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:20%20GMT	http://www.warpedcigars.com/img/cigar-brands/1/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/info.15c.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:21	63279/63279	---M--	200	added ('OK')	image/png	etag:%22f72f-58c149a3ebec0%22	https://www.warpedcigars.com/img/cigar-brands/1/4-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/4-mobile.png	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:25	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:24%20GMT	http://www.warpedcigars.com/cigar-brands/1/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/info.15e.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:25	133811/133811	---M--	200	added ('OK')	image/jpeg	etag:%2220ab3-58c149a7e4822%22	https://www.warpedcigars.com/img/cigar-brands/1/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/info.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:27	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:26%20GMT	https://www.warpedcigars.com/cigar-brands/1/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/info.15f.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:28	233/233	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:27%20GMT	http://www.warpedcigars.com/cigar-brands/1/3.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/3.160.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:30	10712/10712	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:30%20GMT	https://www.warpedcigars.com/cigar-brands/1/3.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/3.161.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:31	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:30%20GMT	http://www.warpedcigars.com/cigar-brands/1/3-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/3-mobile.162.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:32	10719/10719	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:31%20GMT	https://www.warpedcigars.com/cigar-brands/1/3-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/3-mobile.png	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:32	233/233	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:31%20GMT	http://www.warpedcigars.com/cigar-brands/1/4.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/4.png	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:33	10712/10712	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:32%20GMT	https://www.warpedcigars.com/cigar-brands/1/4.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/1/4.png	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:33	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:32%20GMT	http://www.warpedcigars.com/cigar-brands/7/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:34	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:33%20GMT	https://www.warpedcigars.com/cigar-brands/7/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:34	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:33%20GMT	http://www.warpedcigars.com/cigar-brands/5/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:35	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:34%20GMT	https://www.warpedcigars.com/cigar-brands/5/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:36	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:34%20GMT	http://www.warpedcigars.com/cigar-brands/3/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/3/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:38	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:37%20GMT	https://www.warpedcigars.com/cigar-brands/3/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/3/main.16b.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:40	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:39%20GMT	http://www.warpedcigars.com/cigar-brands/8/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/8/main.16c.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:43	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:42%20GMT	https://www.warpedcigars.com/cigar-brands/8/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/8/main.16d.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:44	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:43%20GMT	http://www.warpedcigars.com/cigar-brands/6/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/6/main.16e.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:45	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:44%20GMT	https://www.warpedcigars.com/cigar-brands/6/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/6/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:45	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:44%20GMT	http://www.warpedcigars.com/cigar-brands/9/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/9/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:46	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:45%20GMT	https://www.warpedcigars.com/cigar-brands/9/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/9/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:46	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:46%20GMT	http://www.warpedcigars.com/cigar-brands/2/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/2/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:47	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:46%20GMT	https://www.warpedcigars.com/cigar-brands/2/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/2/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:48	221/221	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:47%20GMT	http://www.warpedcigars.com/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/main.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:49	0/0	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:48%20GMT	https://www.warpedcigars.com/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/main.175.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:49	231/231	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:49%20GMT	http://www.warpedcigars.com/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/gallery-mobile.176.delayed	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:50	0/0	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:49%20GMT	https://www.warpedcigars.com/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:50	233/233	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:49%20GMT	http://www.warpedcigars.com/js/cigar-brand.js?v1	D:/Desktop/Dela%20Divine/www.warpedcigars.com/js/cigar-brand6654.js	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:50	8724/8724	---M--	200	added ('OK')	application/javascript	etag:%222214-5933ce258b2ec%22	https://www.warpedcigars.com/js/cigar-brand.js?v1	D:/Desktop/Dela%20Divine/www.warpedcigars.com/js/cigar-brand6654.js	(from https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo)
12:22:51	235/235	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:50%20GMT	http://www.warpedcigars.com/css/global.css?1101791	D:/Desktop/Dela%20Divine/www.warpedcigars.com/css/global3a6c.css	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:52	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:51%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/logo.gif	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/logo.gif	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:52	40211/40211	---M--	200	added ('OK')	text/css	etag:%229d13-59456084fb32c%22	https://www.warpedcigars.com/css/global.css?1101791	D:/Desktop/Dela%20Divine/www.warpedcigars.com/css/global3a6c.css	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:54	237/237	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:53%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/8.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/8.17e.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:54	66888/66888	---M--	200	added ('OK')	image/gif	etag:%2210548-58c149f539171%22	https://www.warpedcigars.com/img/cigar-brands/7/logo.gif	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/logo.gif	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:56	244/244	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:55%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/8-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/8-mobile.180.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:57	231565/231565	---M--	200	added ('OK')	image/png	etag:%223888d-58c149e9da001%22	https://www.warpedcigars.com/img/cigar-brands/7/8.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/8.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:59	237/237	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:22:58%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/9.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/9.182.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:22:59	72683/72683	---M--	200	added ('OK')	image/png	etag:%2211beb-58c149e527dea%22	https://www.warpedcigars.com/img/cigar-brands/7/8-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/8-mobile.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:01	244/244	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:00%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/9-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/9-mobile.184.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:02	227626/227626	---M--	200	added ('OK')	image/png	etag:%223792a-58c149f229e60%22	https://www.warpedcigars.com/img/cigar-brands/7/9.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/9.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:03	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:02%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/info.186.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:03	78169/78169	---M--	200	added ('OK')	image/png	etag:%2213159-58c149ee72bda%22	https://www.warpedcigars.com/img/cigar-brands/7/9-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/9-mobile.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:05	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:04%20GMT	http://www.warpedcigars.com/cigar-brands/7/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/info.188.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:05	117479/117479	---M--	200	added ('OK')	image/jpeg	etag:%221cae7-58c149f520ad2%22	https://www.warpedcigars.com/img/cigar-brands/7/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/info.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:06	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:06%20GMT	https://www.warpedcigars.com/cigar-brands/7/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/info.189.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:07	233/233	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:06%20GMT	http://www.warpedcigars.com/cigar-brands/7/8.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/8.18a.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:07	10712/10712	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:07%20GMT	https://www.warpedcigars.com/cigar-brands/7/8.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/8.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:08	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:07%20GMT	http://www.warpedcigars.com/cigar-brands/7/8-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/8-mobile.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:08	10719/10719	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:07%20GMT	https://www.warpedcigars.com/cigar-brands/7/8-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/8-mobile.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:08	233/233	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:08%20GMT	http://www.warpedcigars.com/cigar-brands/7/9.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/9.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:09	10712/10712	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:08%20GMT	https://www.warpedcigars.com/cigar-brands/7/9.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/9.png	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:09	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:08%20GMT	http://www.warpedcigars.com/cigar-brands/7/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:09	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:09%20GMT	https://www.warpedcigars.com/cigar-brands/7/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:10	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:09%20GMT	http://www.warpedcigars.com/cigar-brands/5/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:10	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:09%20GMT	https://www.warpedcigars.com/cigar-brands/5/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:10%20GMT	http://www.warpedcigars.com/cigar-brands/3/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/3/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	0/-1	---M--	302	error ('')			https://www.warpedcigars.com/cigar-brands/3/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/3/main.195.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	0/-1	---M--	302	error ('')			http://www.warpedcigars.com/cigar-brands/8/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/8/main.196.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	0/-1	---M--	302	error ('')			https://www.warpedcigars.com/cigar-brands/8/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/8/main.197.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	0/-1	---M--	302	error ('')			http://www.warpedcigars.com/cigar-brands/6/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/6/main.198.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:10%20GMT	https://www.warpedcigars.com/cigar-brands/6/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/6/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:11	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:11%20GMT	http://www.warpedcigars.com/cigar-brands/9/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/9/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:12	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:11%20GMT	https://www.warpedcigars.com/cigar-brands/9/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/9/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:12	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:11%20GMT	http://www.warpedcigars.com/cigar-brands/2/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/2/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:12	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:12%20GMT	https://www.warpedcigars.com/cigar-brands/2/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/2/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:13	221/221	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:12%20GMT	http://www.warpedcigars.com/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/main.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:13	0/-1	---M--	302	error ('')			https://www.warpedcigars.com/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/main.19f.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:13	0/-1	---M--	302	error ('')			http://www.warpedcigars.com/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/gallery-mobile.1a0.delayed	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:13	0/0	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:13%20GMT	https://www.warpedcigars.com/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands/la-hacienda)
12:23:14	235/235	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:13%20GMT	http://www.warpedcigars.com/css/global.css?5833451	D:/Desktop/Dela%20Divine/www.warpedcigars.com/css/global5ffa.css	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:15	40211/40211	---M--	200	added ('OK')	text/css	etag:%229d13-59456084fb32c%22	https://www.warpedcigars.com/css/global.css?5833451	D:/Desktop/Dela%20Divine/www.warpedcigars.com/css/global5ffa.css	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:15	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:14%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/logo.gif	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/logo.gif	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:16	237/237	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:15%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/6.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/6.png	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:16	20119/20119	---M--	200	added ('OK')	image/gif	etag:%224e97-58c149d720204%22	https://www.warpedcigars.com/img/cigar-brands/5/logo.gif	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/logo.gif	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:18	244/244	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:17%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/6-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/6-mobile.1a8.delayed	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:19	267107/267107	---M--	200	added ('OK')	image/png	etag:%2241363-58c149d72bd84%22	https://www.warpedcigars.com/img/cigar-brands/5/6.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/6.png	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:21	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:20%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/info.1aa.delayed	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:22	75615/75615	---M--	200	added ('OK')	image/png	etag:%221275f-58c149d2f1d45%22	https://www.warpedcigars.com/img/cigar-brands/5/6-mobile.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/6-mobile.png	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:23	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:22%20GMT	http://www.warpedcigars.com/cigar-brands/5/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/info.1ac.delayed	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:23	53008/53008	---M--	200	added ('OK')	image/jpeg	etag:%22cf10-58c149d60ac95%22	https://www.warpedcigars.com/img/cigar-brands/5/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/info.jpg	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:24	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:24%20GMT	https://www.warpedcigars.com/cigar-brands/5/info.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/info.1ad.delayed	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:25	233/233	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:24%20GMT	http://www.warpedcigars.com/cigar-brands/5/6.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/6.png	(from https://www.warpedcigars.com/cigar-brands/corto)
12:23:25	10712/10712	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:23:24%20GMT	https://www.warpedcigars.com/cigar-brands/5/6.png	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/6.png	(from https://www.warpedcigars.com/cigar-brands/corto)
